,"CSPDarkNet-conv1-conv-Conv2d(3, 32, kernel_size=(3, 3), stride=(2, 2), padding=(1, 1), bias=False)","CSPDarkNet-conv1-bn-BatchNorm2d(32, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)",CSPDarkNet-conv1-activation-LeakyReLU(negative_slope=0.1),"CSPDarkNet-conv2-conv-Conv2d(32, 64, kernel_size=(3, 3), stride=(2, 2), padding=(1, 1), bias=False)","CSPDarkNet-conv2-bn-BatchNorm2d(64, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)",CSPDarkNet-conv2-activation-LeakyReLU(negative_slope=0.1),"CAPDarkNet-resblock_body1-conv1-conv-Conv2d(64, 64, kernel_size=(3, 3), stride=(1, 1), padding=(1, 1), bias=False)","CAPDarkNet-resblock_body1-conv1-bn-BatchNorm2d(64, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)",CAPDarkNet-resblock_body1-conv1-activation-LeakyReLU(negative_slope=0.1),"CAPDarkNet-resblock_body1-conv2-conv-Conv2d(32, 32, kernel_size=(3, 3), stride=(1, 1), padding=(1, 1), bias=False)","CAPDarkNet-resblock_body1-conv2-bn-BatchNorm2d(32, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)",CAPDarkNet-resblock_body1-conv2-activation-LeakyReLU(negative_slope=0.1),"CAPDarkNet-resblock_body1-conv3-conv-Conv2d(32, 32, kernel_size=(3, 3), stride=(1, 1), padding=(1, 1), bias=False)","CAPDarkNet-resblock_body1-conv3-bn-BatchNorm2d(32, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)",CAPDarkNet-resblock_body1-conv3-activation-LeakyReLU(negative_slope=0.1),"CAPDarkNet-resblock_body1-conv4-conv-Conv2d(64, 64, kernel_size=(1, 1), stride=(1, 1), bias=False)","CAPDarkNet-resblock_body1-conv4-bn-BatchNorm2d(64, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)",CAPDarkNet-resblock_body1-conv4-activation-LeakyReLU(negative_slope=0.1),"CSPDarkNet-resblock_body1-maxpool-MaxPool2d(kernel_size=[2, 2], stride=[2, 2], padding=0, dilation=1, ceil_mode=False)","CAPDarkNet-resblock_body2-conv1-conv-Conv2d(128, 128, kernel_size=(3, 3), stride=(1, 1), padding=(1, 1), bias=False)","CAPDarkNet-resblock_body2-conv1-bn-BatchNorm2d(128, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)",CAPDarkNet-resblock_body2-conv1-activation-LeakyReLU(negative_slope=0.1),"CAPDarkNet-resblock_body2-conv2-conv-Conv2d(64, 64, kernel_size=(3, 3), stride=(1, 1), padding=(1, 1), bias=False)","CAPDarkNet-resblock_body2-conv2-bn-BatchNorm2d(64, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)",CAPDarkNet-resblock_body2-conv2-activation-LeakyReLU(negative_slope=0.1),"CAPDarkNet-resblock_body2-conv3-conv-Conv2d(64, 64, kernel_size=(3, 3), stride=(1, 1), padding=(1, 1), bias=False)","CAPDarkNet-resblock_body2-conv3-bn-BatchNorm2d(64, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)",CAPDarkNet-resblock_body2-conv3-activation-LeakyReLU(negative_slope=0.1),"CAPDarkNet-resblock_body2-conv4-conv-Conv2d(128, 128, kernel_size=(1, 1), stride=(1, 1), bias=False)","CAPDarkNet-resblock_body2-conv4-bn-BatchNorm2d(128, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)",CAPDarkNet-resblock_body2-conv4-activation-LeakyReLU(negative_slope=0.1),"CSPDarkNet-resblock_body2-maxpool-MaxPool2d(kernel_size=[2, 2], stride=[2, 2], padding=0, dilation=1, ceil_mode=False)","CAPDarkNet-resblock_body3-conv1-conv-Conv2d(256, 256, kernel_size=(3, 3), stride=(1, 1), padding=(1, 1), bias=False)","CAPDarkNet-resblock_body3-conv1-bn-BatchNorm2d(256, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)",CAPDarkNet-resblock_body3-conv1-activation-LeakyReLU(negative_slope=0.1),"CAPDarkNet-resblock_body3-conv2-conv-Conv2d(128, 128, kernel_size=(3, 3), stride=(1, 1), padding=(1, 1), bias=False)","CAPDarkNet-resblock_body3-conv2-bn-BatchNorm2d(128, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)",CAPDarkNet-resblock_body3-conv2-activation-LeakyReLU(negative_slope=0.1),"CAPDarkNet-resblock_body3-conv3-conv-Conv2d(128, 128, kernel_size=(3, 3), stride=(1, 1), padding=(1, 1), bias=False)","CAPDarkNet-resblock_body3-conv3-bn-BatchNorm2d(128, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)",CAPDarkNet-resblock_body3-conv3-activation-LeakyReLU(negative_slope=0.1),"CAPDarkNet-resblock_body3-conv4-conv-Conv2d(256, 256, kernel_size=(1, 1), stride=(1, 1), bias=False)","CAPDarkNet-resblock_body3-conv4-bn-BatchNorm2d(256, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)",CAPDarkNet-resblock_body3-conv4-activation-LeakyReLU(negative_slope=0.1),"CSPDarkNet-resblock_body3-maxpool-MaxPool2d(kernel_size=[2, 2], stride=[2, 2], padding=0, dilation=1, ceil_mode=False)","CSPDarkNet-conv3-conv-Conv2d(512, 512, kernel_size=(3, 3), stride=(1, 1), padding=(1, 1), bias=False)","CSPDarkNet-conv3-bn-BatchNorm2d(512, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)",CSPDarkNet-conv3-activation-LeakyReLU(negative_slope=0.1),"conv_P5-conv-Conv2d(512, 256, kernel_size=(1, 1), stride=(1, 1), bias=False)","conv_P5-bn-BatchNorm2d(256, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)",conv_P5-activation-LeakyReLU(negative_slope=0.1),"yolo_p5-basicConv-conv-Conv2d(256, 512, kernel_size=(3, 3), stride=(1, 1), padding=(1, 1), bias=False)","yolo_p5-basicConv-bn-BatchNorm2d(512, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)",yolo_p5-basicConv-activation-LeakyReLU(negative_slope=0.1),"yolo_p5-conv2d-Conv2d(512, 6, kernel_size=(1, 1), stride=(1, 1))","upsample-basicConv-conv-Conv2d(256, 128, kernel_size=(1, 1), stride=(1, 1), bias=False)","upsample-basicConv-bn-BatchNorm2d(128, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)",upsample-basicConv-activation-LeakyReLU(negative_slope=0.1),"upsample-upsample-Upsample(scale_factor=2.0, mode=nearest)","yolo_p4-basicConv-conv-Conv2d(384, 256, kernel_size=(3, 3), stride=(1, 1), padding=(1, 1), bias=False)","yolo_p4-basicConv-bn-BatchNorm2d(256, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)",yolo_p4-basicConv-activation-LeakyReLU(negative_slope=0.1),"yolo_p4-conv2d-Conv2d(256, 6, kernel_size=(1, 1), stride=(1, 1))"
exec time,0.0023019075393676757,0.0011997461318969727,0.0022998809814453124,0.0021008729934692385,0.0006999015808105469,0.0006997108459472657,0.002499032020568848,0.0007007837295532227,0.0006005048751831054,0.0006995916366577149,0.0008002042770385743,0.0003000497817993164,0.0008999824523925782,0.00020143985748291015,0.00059814453125,0.0008006572723388671,0.0008001565933227539,0.00039913654327392576,0.001399064064025879,0.003199458122253418,0.0005005836486816406,0.0005012989044189453,0.0006999731063842774,0.0004996299743652344,0.00019972324371337892,0.0009003639221191406,9.944438934326172e-05,0.0005002260208129883,0.0007006168365478515,0.0006001710891723633,0.00010001659393310547,0.0007992029190063476,0.0028986454010009764,0.0006005048751831054,0.0004001617431640625,0.0010000944137573242,0.00029966831207275393,0.00040030479431152344,0.0007004261016845704,0.0004996299743652344,0.00040035247802734376,0.0006999731063842774,0.000500345230102539,0.000599980354309082,0.00039947032928466797,0.004698395729064941,0.0009005784988403321,0.0004999876022338867,0.0004000663757324219,0.0006001710891723633,9.980201721191407e-05,0.0026001214981079103,0.0011001110076904296,0.00019993782043457032,0.0004994630813598633,0.00020017623901367188,0.00020034313201904296,0.00020029544830322266,0.00010018348693847656,0.0034986019134521486,0.0009008407592773438,0.00020053386688232422,0.0004999399185180664
