,"features-0-Conv2d(3, 16, kernel_size=(3, 3), stride=(2, 2), padding=(1, 1), bias=False)","features-0-BatchNorm2d(16, eps=0.001, momentum=0.01, affine=True, track_running_stats=True)",features-0-Hardswish(),"features-1-0-Conv2d(16, 16, kernel_size=(3, 3), stride=(2, 2), padding=(1, 1), groups=16, bias=False)","features-1-0-BatchNorm2d(16, eps=0.001, momentum=0.01, affine=True, track_running_stats=True)",features-1-0-ReLU(inplace=True),"features-1-1-Conv2d(16, 8, kernel_size=(1, 1), stride=(1, 1))",features-1-1-ReLU(inplace=True),"features-1-1-Conv2d(8, 16, kernel_size=(1, 1), stride=(1, 1))","features-1-2-Conv2d(16, 16, kernel_size=(1, 1), stride=(1, 1), bias=False)","features-1-2-BatchNorm2d(16, eps=0.001, momentum=0.01, affine=True, track_running_stats=True)",features-1-2-Identity(),"features-2-0-Conv2d(16, 72, kernel_size=(1, 1), stride=(1, 1), bias=False)","features-2-0-BatchNorm2d(72, eps=0.001, momentum=0.01, affine=True, track_running_stats=True)",features-2-0-ReLU(inplace=True),"features-2-1-Conv2d(72, 72, kernel_size=(3, 3), stride=(2, 2), padding=(1, 1), groups=72, bias=False)","features-2-1-BatchNorm2d(72, eps=0.001, momentum=0.01, affine=True, track_running_stats=True)",features-2-1-ReLU(inplace=True),"features-2-2-Conv2d(72, 24, kernel_size=(1, 1), stride=(1, 1), bias=False)","features-2-2-BatchNorm2d(24, eps=0.001, momentum=0.01, affine=True, track_running_stats=True)",features-2-2-Identity(),"features-3-0-Conv2d(24, 88, kernel_size=(1, 1), stride=(1, 1), bias=False)","features-3-0-BatchNorm2d(88, eps=0.001, momentum=0.01, affine=True, track_running_stats=True)",features-3-0-ReLU(inplace=True),"features-3-1-Conv2d(88, 88, kernel_size=(3, 3), stride=(1, 1), padding=(1, 1), groups=88, bias=False)","features-3-1-BatchNorm2d(88, eps=0.001, momentum=0.01, affine=True, track_running_stats=True)",features-3-1-ReLU(inplace=True),"features-3-2-Conv2d(88, 24, kernel_size=(1, 1), stride=(1, 1), bias=False)","features-3-2-BatchNorm2d(24, eps=0.001, momentum=0.01, affine=True, track_running_stats=True)",features-3-2-Identity(),"features-4-0-Conv2d(24, 96, kernel_size=(1, 1), stride=(1, 1), bias=False)","features-4-0-BatchNorm2d(96, eps=0.001, momentum=0.01, affine=True, track_running_stats=True)",features-4-0-Hardswish(),"features-4-1-Conv2d(96, 96, kernel_size=(5, 5), stride=(2, 2), padding=(2, 2), groups=96, bias=False)","features-4-1-BatchNorm2d(96, eps=0.001, momentum=0.01, affine=True, track_running_stats=True)",features-4-1-Hardswish(),"features-4-2-Conv2d(96, 24, kernel_size=(1, 1), stride=(1, 1))",features-4-2-ReLU(inplace=True),"features-4-2-Conv2d(24, 96, kernel_size=(1, 1), stride=(1, 1))","features-4-3-Conv2d(96, 40, kernel_size=(1, 1), stride=(1, 1), bias=False)","features-4-3-BatchNorm2d(40, eps=0.001, momentum=0.01, affine=True, track_running_stats=True)",features-4-3-Identity(),"features-5-0-Conv2d(40, 240, kernel_size=(1, 1), stride=(1, 1), bias=False)","features-5-0-BatchNorm2d(240, eps=0.001, momentum=0.01, affine=True, track_running_stats=True)",features-5-0-Hardswish(),"features-5-1-Conv2d(240, 240, kernel_size=(5, 5), stride=(1, 1), padding=(2, 2), groups=240, bias=False)","features-5-1-BatchNorm2d(240, eps=0.001, momentum=0.01, affine=True, track_running_stats=True)",features-5-1-Hardswish(),"features-5-2-Conv2d(240, 64, kernel_size=(1, 1), stride=(1, 1))",features-5-2-ReLU(inplace=True),"features-5-2-Conv2d(64, 240, kernel_size=(1, 1), stride=(1, 1))","features-5-3-Conv2d(240, 40, kernel_size=(1, 1), stride=(1, 1), bias=False)","features-5-3-BatchNorm2d(40, eps=0.001, momentum=0.01, affine=True, track_running_stats=True)",features-5-3-Identity(),"features-6-0-Conv2d(40, 240, kernel_size=(1, 1), stride=(1, 1), bias=False)","features-6-0-BatchNorm2d(240, eps=0.001, momentum=0.01, affine=True, track_running_stats=True)",features-6-0-Hardswish(),"features-6-1-Conv2d(240, 240, kernel_size=(5, 5), stride=(1, 1), padding=(2, 2), groups=240, bias=False)","features-6-1-BatchNorm2d(240, eps=0.001, momentum=0.01, affine=True, track_running_stats=True)",features-6-1-Hardswish(),"features-6-2-Conv2d(240, 64, kernel_size=(1, 1), stride=(1, 1))",features-6-2-ReLU(inplace=True),"features-6-2-Conv2d(64, 240, kernel_size=(1, 1), stride=(1, 1))","features-6-3-Conv2d(240, 40, kernel_size=(1, 1), stride=(1, 1), bias=False)","features-6-3-BatchNorm2d(40, eps=0.001, momentum=0.01, affine=True, track_running_stats=True)",features-6-3-Identity(),"features-7-0-Conv2d(40, 120, kernel_size=(1, 1), stride=(1, 1), bias=False)","features-7-0-BatchNorm2d(120, eps=0.001, momentum=0.01, affine=True, track_running_stats=True)",features-7-0-Hardswish(),"features-7-1-Conv2d(120, 120, kernel_size=(5, 5), stride=(1, 1), padding=(2, 2), groups=120, bias=False)","features-7-1-BatchNorm2d(120, eps=0.001, momentum=0.01, affine=True, track_running_stats=True)",features-7-1-Hardswish(),"features-7-2-Conv2d(120, 32, kernel_size=(1, 1), stride=(1, 1))",features-7-2-ReLU(inplace=True),"features-7-2-Conv2d(32, 120, kernel_size=(1, 1), stride=(1, 1))","features-7-3-Conv2d(120, 48, kernel_size=(1, 1), stride=(1, 1), bias=False)","features-7-3-BatchNorm2d(48, eps=0.001, momentum=0.01, affine=True, track_running_stats=True)",features-7-3-Identity(),"features-8-0-Conv2d(48, 144, kernel_size=(1, 1), stride=(1, 1), bias=False)","features-8-0-BatchNorm2d(144, eps=0.001, momentum=0.01, affine=True, track_running_stats=True)",features-8-0-Hardswish(),"features-8-1-Conv2d(144, 144, kernel_size=(5, 5), stride=(1, 1), padding=(2, 2), groups=144, bias=False)","features-8-1-BatchNorm2d(144, eps=0.001, momentum=0.01, affine=True, track_running_stats=True)",features-8-1-Hardswish(),"features-8-2-Conv2d(144, 40, kernel_size=(1, 1), stride=(1, 1))",features-8-2-ReLU(inplace=True),"features-8-2-Conv2d(40, 144, kernel_size=(1, 1), stride=(1, 1))","features-8-3-Conv2d(144, 48, kernel_size=(1, 1), stride=(1, 1), bias=False)","features-8-3-BatchNorm2d(48, eps=0.001, momentum=0.01, affine=True, track_running_stats=True)",features-8-3-Identity(),"features-9-0-Conv2d(48, 288, kernel_size=(1, 1), stride=(1, 1), bias=False)","features-9-0-BatchNorm2d(288, eps=0.001, momentum=0.01, affine=True, track_running_stats=True)",features-9-0-Hardswish(),"features-9-1-Conv2d(288, 288, kernel_size=(5, 5), stride=(2, 2), padding=(2, 2), groups=288, bias=False)","features-9-1-BatchNorm2d(288, eps=0.001, momentum=0.01, affine=True, track_running_stats=True)",features-9-1-Hardswish(),"features-9-2-Conv2d(288, 72, kernel_size=(1, 1), stride=(1, 1))",features-9-2-ReLU(inplace=True),"features-9-2-Conv2d(72, 288, kernel_size=(1, 1), stride=(1, 1))","features-9-3-Conv2d(288, 96, kernel_size=(1, 1), stride=(1, 1), bias=False)","features-9-3-BatchNorm2d(96, eps=0.001, momentum=0.01, affine=True, track_running_stats=True)",features-9-3-Identity(),"features-10-0-Conv2d(96, 576, kernel_size=(1, 1), stride=(1, 1), bias=False)","features-10-0-BatchNorm2d(576, eps=0.001, momentum=0.01, affine=True, track_running_stats=True)",features-10-0-Hardswish(),"features-10-1-Conv2d(576, 576, kernel_size=(5, 5), stride=(1, 1), padding=(2, 2), groups=576, bias=False)","features-10-1-BatchNorm2d(576, eps=0.001, momentum=0.01, affine=True, track_running_stats=True)",features-10-1-Hardswish(),"features-10-2-Conv2d(576, 144, kernel_size=(1, 1), stride=(1, 1))",features-10-2-ReLU(inplace=True),"features-10-2-Conv2d(144, 576, kernel_size=(1, 1), stride=(1, 1))","features-10-3-Conv2d(576, 96, kernel_size=(1, 1), stride=(1, 1), bias=False)","features-10-3-BatchNorm2d(96, eps=0.001, momentum=0.01, affine=True, track_running_stats=True)",features-10-3-Identity(),"features-11-0-Conv2d(96, 576, kernel_size=(1, 1), stride=(1, 1), bias=False)","features-11-0-BatchNorm2d(576, eps=0.001, momentum=0.01, affine=True, track_running_stats=True)",features-11-0-Hardswish(),"features-11-1-Conv2d(576, 576, kernel_size=(5, 5), stride=(1, 1), padding=(2, 2), groups=576, bias=False)","features-11-1-BatchNorm2d(576, eps=0.001, momentum=0.01, affine=True, track_running_stats=True)",features-11-1-Hardswish(),"features-11-2-Conv2d(576, 144, kernel_size=(1, 1), stride=(1, 1))",features-11-2-ReLU(inplace=True),"features-11-2-Conv2d(144, 576, kernel_size=(1, 1), stride=(1, 1))","features-11-3-Conv2d(576, 96, kernel_size=(1, 1), stride=(1, 1), bias=False)","features-11-3-BatchNorm2d(96, eps=0.001, momentum=0.01, affine=True, track_running_stats=True)",features-11-3-Identity(),"features-12-Conv2d(96, 576, kernel_size=(1, 1), stride=(1, 1), bias=False)","features-12-BatchNorm2d(576, eps=0.001, momentum=0.01, affine=True, track_running_stats=True)",features-12-Hardswish(),avgpool-AdaptiveAvgPool2d(output_size=1),"classifier-Linear(in_features=576, out_features=1024, bias=True)",classifier-Hardswish(),"classifier-Dropout(p=0.2, inplace=True)","classifier-Linear(in_features=1024, out_features=1000, bias=True)"
time,0.00041218886375427244,0.0005411106586456299,0.0005881855487823486,0.00039847540855407715,0.0003383966445922852,0.00017903246879577637,0.0003089411735534668,9.521756172180176e-05,0.00025457191467285155,0.00024488887786865235,0.00032630157470703124,1.3800859451293945e-05,0.0004745020866394043,0.0006061333656311035,0.0003535177707672119,0.0004164806842803955,0.0004225430965423584,0.00018383464813232422,0.00028352670669555666,0.00024906821250915526,5.400705337524414e-06,0.00021585607528686523,0.0003821340560913086,0.00021825008392333984,0.00031833710670471193,0.00043631582260131833,0.00020364561080932618,0.00032065978050231934,0.00027446885108947753,9.601640701293945e-06,0.00020967016220092773,0.0004171447277069092,0.000346657657623291,0.00032278084754943845,0.0003522922992706299,0.00012381858825683594,0.0001530506134033203,6.10203742980957e-05,0.00015183296203613282,0.0001618696689605713,0.0002772801399230957,9.402847290039063e-06,0.00019023795127868652,0.000523951530456543,0.0002770803451538086,0.0003043386936187744,0.0005467424392700196,0.00028289284706115725,0.0003097647666931152,3.920865058898926e-05,0.00026426963806152346,0.0002567075729370117,0.0002234339714050293,8.000564575195313e-06,0.00019205117225646972,0.0004987291812896729,0.00026607584953308104,0.0003215534210205078,0.000547140884399414,0.00027568440437316895,0.0003145646572113037,4.6210193634033205e-05,0.0002610739231109619,0.0002653066635131836,0.00023004679679870606,9.001684188842774e-06,0.0001712404251098633,0.0003903263568878174,0.00013543095588684081,0.0002540840148925781,0.0003671009540557861,0.00013322768211364747,0.00024208531379699708,4.6413230895996093e-05,0.00019024486541748047,0.00026209516525268556,0.0002554522514343262,1.3001537322998048e-05,0.000194246244430542,0.0004411340236663818,0.00017704081535339355,0.0002708981990814209,0.0004093143939971924,0.00017064051628112794,0.0002755178451538086,5.1414251327514646e-05,0.00020385890007019043,0.00025569419860839844,0.0002364532947540283,9.401321411132813e-06,0.00024226741790771484,0.0005677612781524659,0.0003270883083343506,0.0003083650588989258,0.000524519681930542,9.782743453979492e-05,0.00019107403755187988,4.421863555908203e-05,0.00018084797859191894,0.00018087248802185058,0.000313093900680542,1.2001371383666993e-05,0.00023445725440979004,0.0008733718395233154,0.00018828020095825194,0.00030151324272155764,0.0008971678256988525,0.00018107752799987792,0.00036860485076904297,3.800530433654785e-05,0.0003276346206665039,0.0002753194808959961,0.00029143638610839846,1.0601568222045899e-05,0.00024625167846679686,0.0008547591209411621,0.0001796760082244873,0.00028831281661987306,0.0009049647331237793,0.00016847333908081056,0.0003456131458282471,4.3000221252441405e-05,0.0003066328525543213,0.0002709185600280762,0.00029022336006164553,9.002065658569335e-06,0.00024945931434631346,0.0008615666389465332,0.00016867098808288574,0.00012382292747497559,0.00028256211280822753,6.499786376953124e-05,0.00010279273986816406,0.00029966492652893067
size (b),803563.0,803563.0,803563.0,201451.0,201451.0,201451.0,101099.0,101099.0,201451.0,201451.0,201451.0,201451.0,903915.0,903915.0,903915.0,226539.0,226539.0,226539.0,76011.0,76011.0,76011.0,276715.0,276715.0,276715.0,276715.0,276715.0,276715.0,76011.0,76011.0,76011.0,301803.0,301803.0,301803.0,76011.0,76011.0,76011.0,19563.0,19563.0,76011.0,32107.0,32107.0,32107.0,188907.0,188907.0,188907.0,188907.0,188907.0,188907.0,50923.0,50923.0,188907.0,32107.0,32107.0,32107.0,188907.0,188907.0,188907.0,188907.0,188907.0,188907.0,50923.0,50923.0,188907.0,32107.0,32107.0,32107.0,94827.0,94827.0,94827.0,94827.0,94827.0,94827.0,25835.0,25835.0,94827.0,38379.0,38379.0,38379.0,113643.0,113643.0,113643.0,113643.0,113643.0,113643.0,32107.0,32107.0,113643.0,38379.0,38379.0,38379.0,226539.0,226539.0,226539.0,57195.0,57195.0,57195.0,14827.0,14827.0,57195.0,19563.0,19563.0,19563.0,113643.0,113643.0,113643.0,113643.0,113643.0,113643.0,28971.0,28971.0,113643.0,19563.0,19563.0,19563.0,113643.0,113643.0,113643.0,113643.0,113643.0,113643.0,28971.0,28971.0,113643.0,19563.0,19563.0,19563.0,113643.0,113643.0,113643.0,3051.0,4843.0,4843.0,4843.0,4715.0
